id,temp,time,distance,cadence,heartrate,altitude,velocity_smooth,grade_smooth
0,28,0,0.9,0,0,65.8,0,-2.9
0,28,7,7.7,84,84,65.6,1,-1.5
0,28,1,5.5,0,0,66,0,-2.2
0,28,9,14.3,85,85,65.6,1.1,-1.3
0,28,8,9.8,84,84,65.6,0.6,-4.6
0,28,11,22.7,86,86,65.4,1.7,0
0,28,10,18.6,85,85,65.4,1.5,0
0,28,12,26.8,86,86,65.6,1.7,1.4
0,28,15,39.5,85,85,65.6,4.2,2.2
0,28,17,47.5,85,85,65.8,4.1,2.1
0,28,20,59.1,86,86,66.2,3.9,1.4
0,28,24,74.7,85,85,66.6,3.9,1.1
0,28,30,96,85,85,66.4,3.7,0.9
0,28,32,103.2,85,85,66.4,3.6,0.7
0,28,38,124.2,85,85,66.8,3.5,2
0,28,41,134.1,85,85,67,3.4,2.1
0,28,48,157.3,85,85,67.6,3.3,2.1
0,28,49,160.6,85,85,67.6,3.3,2.1
0,28,52,170.8,85,85,67.8,3.3,2
0,28,55,180.8,85,85,68,3.4,2.1
0,29,63,208,85,85,68.6,3.4,2.6
0,28,60,197.9,85,85,68.4,3.4,2.7
0,29,65,214.9,85,85,69,3.4,2.4
0,29,71,235.5,85,85,69.4,3.4,2.5
0,29,77,257.4,86,86,69.8,3.5,2.1
0,29,79,264.7,86,86,70,3.6,2.4
0,29,91,304.8,85,85,71.2,3.3,3.2
0,29,101,337.8,85,85,72.2,3.3,2
0,29,84,282,85,85,70.4,3.5,3
0,29,104,348.3,84,84,72.2,3.4,1.5
0,29,115,385.2,85,85,72.8,3.4,2.1
0,29,90,301.4,85,85,71,3.3,3.4
0,29,118,395,86,86,73.2,3.3,2.4
0,29,125,418.7,86,86,73.6,3.4,2.5
0,29,124,415.3,86,86,73.6,3.4,2.9
0,29,131,439.2,85,85,74.4,3.4,2.5
0,29,109,365,85,85,72.4,3.4,1.5
0,29,138,462.8,86,86,74.8,3.4,2.3
0,29,140,469.6,86,86,75,3.4,2.1
0,29,117,391.6,85,85,73,3.3,2.4
0,29,149,500.3,85,85,75.6,3.4,1.1
0,29,156,525.2,86,86,75.6,3.6,0.6
0,29,155,521.7,86,86,75.6,3.5,0.3
0,29,162,546.2,86,86,75.6,3.5,0.6
0,29,132,442.5,85,85,74.4,3.4,2.8
0,29,168,566.6,85,85,76,3.4,0.9
0,29,175,590.2,84,84,76.2,3.4,3.5
0,29,181,610.2,85,85,77.6,3.3,7.5
0,29,95,317.4,85,85,71.8,3.2,2.6
0,29,144,483.1,85,85,75.4,3.4,1.4
0,29,177,596.5,84,84,76.6,3.3,6.9
0,29,185,624.5,87,87,78.8,3.5,6.3
0,29,174,587.1,84,84,76,3.4,2
0,29,192,648.5,86,86,80,3.4,4.1
0,29,199,671.3,86,86,80.8,3.3,3.8
0,29,180,607,85,85,77.4,3.4,7.6
0,29,186,628.3,85,85,79,3.6,5.2
0,29,201,678.4,85,85,81,3.3,3.4
0,29,206,697.6,86,86,81.6,3.8,3.3
0,29,207,701.6,86,86,81.8,3.9,3.6
0,29,209,708.2,86,86,82,3.7,3.4
0,29,212,717.6,86,86,82.4,3.2,3.4
0,29,219,742.7,86,86,83.2,3.6,3.5
0,29,218,738.8,85,85,83,3.4,3.3
0,29,225,762.8,86,86,83.8,3.4,3.8
0,29,233,791.8,87,87,85,3.6,4.5
0,29,227,769,87,87,84.2,3.3,4
0,29,236,802.6,87,87,85.6,3.7,3.6
0,28,240,816.6,88,88,86.2,3.5,3.7
0,28,246,836,85,85,86.6,3.3,3.5
0,28,253,859.9,87,87,87.6,3.4,3.5
0,28,252,856.6,86,86,87.4,3.3,3.2
0,28,259,879.6,86,86,88.2,3.3,3.3
0,28,263,893.3,86,86,88.6,3.3,3.5
0,28,268,910.4,87,87,89.2,3.4,3.8
0,28,270,916.7,87,87,89.6,3.3,3.4
0,28,276,937.2,86,86,90.4,3.4,3.1
0,28,282,958.3,86,86,90.8,3.5,2.7
0,28,283,961.7,86,86,90.8,3.5,2.5
0,28,289,983.3,86,86,91.4,3.6,2.6
0,28,295,1004.9,86,86,92,3.6,2.6
0,28,294,1001.5,86,86,92,3.6,2.6
0,28,298,1015.7,86,86,92.2,3.6,1.8
0,27,302,1030.2,85,85,92.6,3.6,2.2
0,27,306,1041.1,85,85,92.8,3.2,0
0,27,304,1035.6,85,85,92.6,3.3,1.5
0,27,311,1055.1,85,85,92.8,2.8,0
0,27,314,1064.2,85,85,92.6,2.9,0.8
0,27,312,1057.7,85,85,92.6,2.8,-0.6
0,27,317,1074.7,86,86,92.6,3.4,2.7
0,27,319,1081.3,86,86,93,3.4,2.3
0,27,323,1094.9,86,86,93.6,3.4,3
0,27,329,1116.8,87,87,93.8,3.6,3.2
0,27,330,1120.7,86,86,94,3.7,2.7
0,27,333,1131.7,86,86,94.6,3.7,3.7
0,27,337,1146.1,87,87,95,3.6,4.2
0,27,338,1149.3,86,86,95,3.5,3.5
0,27,342,1163.7,86,86,95.8,3.5,4
0,27,344,1171.3,86,86,96,3.7,3.9
0,27,345,1175.8,86,86,96.2,3.8,3.3
0,27,346,1180,86,86,96.2,3.8,2.5
0,27,350,1194,86,86,96.8,3.6,4
0,27,355,1211.3,87,87,97,3.5,4.2
0,27,359,1225.4,86,86,98.2,3.5,3.4
0,27,362,1236.6,86,86,98.6,3.6,4.3
0,27,368,1259.3,87,87,99,3.8,2.5
0,27,370,1265.3,86,86,99.2,3.6,1.7
0,27,369,1262.7,87,87,99.2,3.7,1.6
0,27,373,1274.3,85,85,99.2,3,1.4
0,27,385,1318.5,86,86,100,3.7,2.2
0,27,379,1295.3,88,88,99.6,3.3,1.4
0,27,386,1322.2,86,86,100,3.8,1.9
0,27,393,1348.1,87,87,100.6,3.7,2.8
0,27,388,1329.5,87,87,100.4,3.8,2.7
0,27,399,1369.6,86,86,101.4,3.6,2.5
0,27,400,1373.1,86,86,101.4,3.6,3.3
0,27,406,1394.2,86,86,102,3.5,3
0,27,407,1397.1,87,87,102.2,3.4,3.7
0,27,409,1402.4,87,87,102.4,3.3,5.2
0,27,410,1405.5,87,87,102.6,3.2,4.4
0,26,416,1428.7,87,87,103.6,3.9,4.6
0,26,422,1453.1,87,87,104.8,4.1,3.8
0,27,414,1421.1,87,87,103.4,3.7,4.7
0,26,428,1476.9,87,87,105.4,4,3.5
0,26,421,1448.9,87,87,104.6,4,3.6
0,26,429,1480.9,87,87,105.6,4,4.3
0,26,431,1488.7,88,88,106,4,5.8
0,26,435,1504.3,87,87,107,3.9,6.3
0,26,436,1507.8,87,87,107.2,3.8,6.3
0,26,439,1518.7,87,87,108,3.8,6.5
0,26,442,1530.1,87,87,108.6,3.7,6.2
0,26,444,1538.2,88,88,109.2,3.9,5.1
0,26,446,1546.3,87,87,109.6,3.9,5.1
0,26,450,1561.4,87,87,110.2,3.9,5.3
0,26,455,1577.2,87,87,111.2,3.3,4.9
0,26,448,1554,87,87,109.8,4,5.1
0,26,456,1580.1,87,87,111.4,3.1,5.3
0,26,461,1598.7,87,87,112,3.6,6
0,26,462,1602.9,87,87,112.4,3.8,5.3
0,26,466,1617.4,87,87,113.6,3.7,4.9
0,26,468,1625.3,87,87,113.8,3.7,4.9
0,26,474,1647.6,87,87,114.4,3.8,4.2
0,26,475,1651.4,87,87,114.8,3.7,3.9
0,26,480,1669.9,87,87,115.8,3.7,5.1
0,26,486,1691.6,87,87,116.4,3.7,5.3
0,26,487,1694.9,87,87,116.8,3.6,5.3
0,26,491,1708.3,87,87,117.8,3.3,6.9
0,26,494,1718.5,87,87,118.4,3.4,5.7
0,26,497,1729.2,87,87,119,3.5,5.6
0,26,502,1747.7,87,87,119.8,3.7,5.7
0,26,503,1750.8,88,88,120.2,3.6,5.8
0,26,508,1767.9,87,87,121.2,3.4,6.3
0,26,514,1788.3,87,87,122.4,3.4,6.3
0,26,519,1804.7,87,87,123.4,3.3,7
0,26,521,1810.7,88,88,124,3.2,7.9
0,26,523,1816.2,88,88,124.6,3.1,8.5
0,26,527,1829,87,87,125.6,3,8.1
0,26,528,1833,87,87,125.8,3.4,7.4
0,26,531,1845.2,87,87,126.8,3.6,7
0,26,534,1856.9,88,88,127.6,4,7
0,26,535,1860.5,88,88,127.8,3.9,6.4
0,26,539,1875.6,88,88,128.8,3.7,7.1
0,26,543,1890.9,88,88,130,3.8,7.1
0,26,545,1898,88,88,130.4,3.7,6.9
0,26,540,1879.7,88,88,129,3.8,6.9
0,26,548,1909.6,88,88,131.2,3.7,6.7
0,26,551,1920.2,88,88,131.8,3.7,8.5
0,26,552,1923.9,88,88,132.2,3.7,8.9
0,26,554,1931.1,88,88,133.2,3.6,9.8
0,26,556,1938.8,88,88,133.8,3.7,8
0,26,558,1946.6,88,88,134.4,3.8,6.5
0,26,562,1961.6,88,88,135.2,3.8,6.7
0,26,563,1965.2,88,88,135.4,3.7,5.5
0,26,566,1980.5,89,89,136.6,4.2,5.6
0,26,571,2001,88,88,137.4,4.5,5.1
0,26,572,2004.8,87,87,137.6,4,4.3
0,26,573,2008.2,87,87,137.6,4,5.6
0,26,577,2022.2,87,87,138.4,3.5,6.5
0,26,578,2026.1,87,87,138.8,3.6,7.3
0,26,582,2041.7,88,88,140,3.9,8.5
0,26,584,2049.1,88,88,140.6,3.8,9.2
0,26,585,2052.7,88,88,141,3.8,9.7
0,25,588,2063,89,89,142.2,3.5,9.8
0,25,591,2072.7,88,88,143,3.3,11.6
0,25,592,2075.5,88,88,143.2,3.3,12.2
0,25,595,2083.8,89,89,144.6,3,16.9
0,25,597,2089.2,89,89,145.4,2.7,18
0,25,598,2091.6,88,88,146.2,2.7,17.5
0,25,600,2097.7,88,88,147.2,2.8,16.5
0,25,603,2106.7,87,87,148.6,3,13.7
0,25,606,2115.9,88,88,149.8,3,13.9
0,25,610,2126.7,87,87,151,2.9,11.7
0,25,612,2132.3,88,88,152,2.7,11.9
0,25,616,2146,88,88,153.2,3.2,13.1
0,25,618,2151.3,87,87,154,3.2,13.2
0,25,619,2154.2,87,87,154.6,3.1,17.3
0,25,622,2162.7,88,88,156,2.8,18.3
0,25,625,2170.3,87,87,157.4,2.7,17.6
0,25,627,2175.4,87,87,158.4,2.5,17.5
0,25,628,2178,88,88,158.8,2.6,15
0,25,630,2183.3,88,88,159.6,2.6,12.5
0,25,631,2186.3,88,88,159.8,2.7,12
0,25,634,2196.2,88,88,161,3,10
0,25,636,2202.9,87,87,161.8,3.3,10.2
0,25,638,2209.2,87,87,162.2,3.3,9.4
0,25,642,2221.5,88,88,163.4,3.1,10.2
0,25,646,2234.3,87,87,164.6,3.1,11.2
0,25,649,2243.9,87,87,166,3.2,11.3
0,25,652,2254,88,88,167.2,3.3,12.2
0,25,655,2263.9,88,88,168.2,3.3,12.3
0,25,656,2267.1,88,88,168.6,3.3,10.7
0,25,659,2276.3,87,87,170,3.2,11.5
0,25,662,2285.8,88,88,170.6,3.1,11
0,25,664,2291.8,88,88,171.4,3.1,9.9
0,25,668,2303.5,87,87,172.6,2.9,11.1
0,25,671,2312.7,88,88,173.6,3,10.9
0,25,675,2325.4,86,86,175,3.1,10.9
0,25,676,2328.5,86,86,175.4,3.2,9.9
0,25,678,2334.8,87,87,176,3.2,9.7
0,25,682,2347.1,87,87,177,3.1,9.1
0,25,683,2350.2,87,87,177.4,3.1,8.3
0,25,686,2359.3,88,88,178.2,3.1,8.7
0,25,691,2375.9,88,88,179.4,3.2,8.5
0,25,695,2388.5,88,88,180.6,3.2,7.9
0,25,697,2395.1,87,87,181.2,3.2,6.2
0,25,700,2404.9,88,88,181.8,3.3,4.8
0,25,705,2421.4,87,87,182.2,3.3,5.7
0,25,709,2434.4,87,87,182.8,3.3,6.7
0,25,711,2440.6,88,88,183.8,3.2,9.7
0,25,712,2443.6,88,88,184.4,3.2,11.2
0,25,716,2456.3,87,87,185.6,3.1,8.7
0,25,717,2459.5,87,87,185.6,3.2,7.5
0,25,722,2475.1,87,87,186.8,3.1,5
0,25,723,2478.4,87,87,187,3.2,4.6
0,25,729,2500.5,88,88,187.8,3.6,4.2
0,25,735,2520.7,88,88,188.4,3.5,4.3
0,25,737,2527.2,89,89,189,3.3,6.3
0,25,738,2530.1,89,89,189.2,3.3,9
0,25,741,2538.6,87,87,190.2,3,8
0,25,744,2547.3,88,88,190.8,2.9,9.1
0,25,748,2557.2,88,88,191.4,2.7,8.8
0,25,750,2563.1,88,88,192.2,2.6,9.2
0,25,751,2566,88,88,192.6,2.7,10.5
0,25,753,2573.3,88,88,193.2,3.2,10.9
0,25,755,2580,88,88,193.8,3.4,10.8
0,25,758,2587,88,88,194.8,2.7,11.1
0,25,759,2590.1,88,88,195.2,2.8,10.6
0,25,762,2600.3,88,88,196.2,2.9,6.6
0,25,764,2606.4,87,87,196.6,3.3,6.1
0,25,769,2623.1,88,88,197.2,3.3,5.6
0,25,771,2629.3,87,87,197.6,3.3,7.2
0,25,773,2635.8,87,87,198.2,3.3,9.3
0,25,776,2645.5,87,87,199.4,3.2,10.2
0,25,779,2655.3,88,88,200.2,3.3,9.9
0,25,780,2658.6,88,88,200.6,3.3,8.4
0,25,781,2662,88,88,200.8,3.3,8.3
0,25,784,2671.7,87,87,201.6,3.3,7.3
0,25,787,2681.8,87,87,202.4,3.3,6.5
0,25,789,2688.6,87,87,202.8,3.4,6.3
0,25,793,2702.2,88,88,203.4,3.4,4.8
0,25,795,2709.6,88,88,204,3.5,4.1
0,25,799,2723.6,88,88,204.4,3.6,3.7
0,25,804,2742.1,88,88,205,3.6,3.4
0,25,805,2745.7,88,88,205,3.7,3.8
0,25,810,2762.3,88,88,205.8,3.4,5.5
0,25,811,2765.4,88,88,206,3.3,6
0,25,816,2782,87,87,207.2,3.3,5.3
0,25,817,2785.4,88,88,207.4,3.3,5.2
0,25,823,2804.2,87,87,208,3.2,6.2
0,25,824,2807.7,88,88,208.2,3.2,6.2
0,25,827,2817.7,87,87,209.4,3.2,9.1
0,25,829,2824.2,87,87,209.8,3.3,7.3
0,25,831,2830.5,87,87,210.4,3.3,5.1
0,25,835,2843.4,87,87,210.8,3.2,5.3
0,25,839,2856.9,87,87,211.4,3.3,4.8
0,26,843,2869.5,88,88,212.2,3.3,7.3
0,26,844,2872.6,88,88,212.4,3.1,8.7
0,26,848,2884.4,87,87,213.8,3,10.1
0,26,849,2886.8,87,87,214,2.8,12.4
0,26,850,2889.3,87,87,214.2,2.8,13.3
0,26,852,2895.1,87,87,215.2,2.8,11.4
0,26,855,2905.5,87,87,216.6,3.2,11
0,26,858,2916.5,87,87,217.4,3.6,8.6
0,26,859,2920.1,87,87,217.6,3.6,7.7
0,26,864,2936.8,88,88,218.8,3.4,9.4
0,26,865,2939.1,88,88,219.2,3.2,9.6
0,26,867,2944.2,87,87,220,3,9.3
0,26,868,2947.2,87,87,220.2,3,7
0,26,872,2960.4,87,87,221,3.2,5.1
0,26,875,2970.7,87,87,221.4,3.4,5.1
0,26,879,2983.8,87,87,222,3.3,5
0,26,881,2990.7,87,87,222.4,3.3,6.2
0,26,885,3004.1,87,87,223.2,3.4,7.5
0,26,890,3018.9,88,88,224.4,3.1,8.6
0,26,891,3021.1,88,88,224.8,2.8,8.8
0,26,894,3027.9,87,87,225.6,2.6,8.4
0,26,897,3038.3,87,87,226.2,2.9,6.6
0,26,899,3045.1,87,87,226.6,3.4,6.2
0,26,903,3057.6,87,87,227.2,3.2,6.4
0,26,905,3063.3,87,87,227.8,3,6.8
0,26,908,3072.8,87,87,228.4,3,7.9
0,26,911,3080.5,87,87,229,2.9,8.4
0,26,912,3083,87,87,229.2,2.8,10.8
0,26,914,3087,87,87,229.8,2.4,14.2
0,26,915,3089.4,86,86,230.2,2.4,15.5
0,26,916,3091.8,86,86,230.6,2.3,17.5
0,26,917,3094.6,86,86,231,2.3,15.5
0,26,918,3097.3,86,86,231.6,2.4,14
0,26,921,3106.2,87,87,232.8,2.9,13
0,26,923,3111.8,87,87,233.4,2.9,11.4
0,26,925,3117.7,87,87,234,2.9,9.9
0,26,928,3127.2,87,87,235,3.1,10.1
0,26,929,3130.4,87,87,235.2,3.1,10.9
0,26,932,3139.6,87,87,236.2,3.1,10.5
0,26,935,3149,87,87,237.4,3.1,10.4
0,26,938,3157.8,87,87,238.2,3,10.3
0,26,940,3163.1,87,87,238.6,2.8,9.1
0,26,944,3174.4,87,87,239.8,2.8,7.2
0,26,945,3177.5,87,87,240,2.9,8
0,26,950,3193.8,88,88,240.8,3.2,6.8
0,26,952,3200.4,89,89,241.6,3.3,7.2
0,26,953,3204,89,89,241.8,3.3,10
0,26,957,3216.6,88,88,242.8,3.2,8.9
0,26,960,3225.7,87,87,244,3.1,9.5
0,26,964,3238.8,88,88,245,3.2,9.8
0,26,967,3248.2,88,88,246,3.2,8.3
0,26,968,3251.3,89,89,246.2,3.2,9.3
0,26,973,3266.9,88,88,247.4,3.1,9.9
0,26,975,3273.3,88,88,248.2,3.1,11.1
0,26,976,3276.4,88,88,248.8,3.1,12.5
0,26,979,3285.4,88,88,250,3.1,12.5
0,26,982,3294.1,88,88,250.8,2.9,9.3
0,26,983,3297.3,88,88,251.2,3,7.2
0,26,988,3313.1,87,87,252.2,3.2,8.1
0,26,989,3315.9,87,87,252.2,3.1,8.2
0,26,993,3326.3,89,89,253.4,2.6,11.2
0,26,994,3329,90,90,253.8,2.6,11.1
0,26,996,3334.5,90,90,254.6,2.7,11.2
0,26,1000,3346.5,88,88,255.6,2.9,10.6
0,26,1001,3349.6,88,88,256,3,12
0,26,1003,3355.5,88,88,256.6,3,13
0,26,1006,3364.4,89,89,258.2,3,12.1
0,26,1008,3371.2,88,88,258.8,3.1,10.1
0,26,1010,3377.7,87,87,259.4,3.2,7.6
0,26,1015,3393.1,89,89,260.4,3.1,8.1
0,26,1016,3396.1,89,89,260.6,3.1,9.1
0,26,1019,3405.8,88,88,261.6,3.1,11.1
0,26,1022,3415,88,88,262.8,3.2,11.5
0,26,1026,3425.6,87,87,264,2.8,10.9
0,26,1029,3434.4,88,88,265,2.8,10
0,26,1034,3448,86,86,266.2,2.8,10.2
0,26,1035,3450.9,86,86,266.4,2.8,10
0,26,1037,3456.9,88,88,267.2,2.8,11.7
0,26,1039,3462.4,88,88,267.8,2.9,13
0,26,1041,3466.8,88,88,268.4,2.7,14.4
0,26,1042,3469.3,88,88,268.8,2.5,10
0,26,1044,3473.6,88,88,269.6,2.2,9.8
0,26,1049,3488.3,87,87,270.4,2.7,7.7
0,26,1050,3491.3,87,87,270.8,3,6.2
0,26,1054,3505.7,88,88,271.6,3.5,3.9
0,26,1055,3509.3,88,88,271.8,3.6,2
0,26,1059,3524.1,87,87,271.8,3.7,-2
0,26,1064,3541.9,86,86,271.8,3.6,-3.8
0,26,1069,3556.6,88,88,270.6,3.3,-5.7
0,26,1072,3566.6,90,90,269.6,3.1,-9.5
0,26,1074,3573.3,90,90,269,3.3,-10.2
0,26,1076,3579.9,89,89,268.2,3.3,-10.4
0,26,1080,3593.8,89,89,266.8,3.4,-10.6
0,26,1081,3597.4,90,90,266.4,3.5,-8.9
0,26,1083,3603.5,90,90,265.8,3.4,-8.7
0,26,1087,3617.9,89,89,264.8,3.4,-7.2
0,26,1088,3621.3,90,90,264.4,3.6,-5.9
0,26,1092,3636.5,90,90,263.6,3.7,-1.9
0,26,1094,3644.4,89,89,263.4,3.8,-0.7
0,26,1099,3661.1,89,89,264,3.5,-2.4
0,26,1105,3679.8,90,90,264,3.2,-4.8
0,26,1111,3687.1,90,90,262.4,2.2,-12.9
0,26,1114,3689.8,59,59,261.2,1.1,-30.2
0,26,1116,3693.6,59,59,259.8,1.3,-40
0,26,1118,3697.7,59,59,258.6,1.5,-35.7
0,26,1120,3700.1,59,59,257.2,1.7,-33.1
0,26,1123,3705.5,104,104,255.6,1.6,-30.4
0,26,1125,3710.5,106,106,254.2,2.1,-26.8
0,26,1127,3716.1,106,106,253,2.3,-27.1
0,26,1130,3721,106,106,251.6,2.1,-28.6
0,26,1133,3726.2,106,106,250,1.7,-31.4
0,26,1135,3728.7,106,106,249,1.5,-35.2
0,26,1136,3730.1,106,106,248.6,1.5,-43.5
0,26,1138,3733.5,49,49,247.2,1.5,-41.8
0,26,1140,3736,49,49,246,1.5,-41
0,26,1142,3737.7,49,49,245,1.3,-44.4
0,26,1143,3739.7,49,49,244.4,1.2,-45.8
0,26,1144,3741.8,49,49,243.8,1.4,-43.6
0,26,1146,3745.2,49,49,242,1.5,-44
0,25,1148,3747.8,49,49,240.6,1.6,-43.6
0,25,1149,3749.7,0,0,240,1.6,-30.1
0,25,1150,3751.9,0,0,239.4,1.7,-22.1
0,25,1152,3758.5,0,0,238,2.2,-18.1
0,25,1154,3765.9,0,0,236.6,3.2,-14.9
0,25,1156,3774,89,89,235.6,3.7,-10.8
0,25,1159,3785.4,89,89,234.4,3.9,-9.6
0,25,1164,3803,88,88,233.2,3.6,-9.6
0,25,1165,3805.6,88,88,232.8,3.4,-9.9
0,25,1166,3807.5,88,88,232.4,3.2,-16.4
0,25,1167,3809.7,88,88,232,3,-18.3
0,25,1169,3815.2,91,91,231.2,2.4,-22.6
0,25,1170,3818.7,91,91,230.4,2.6,-22.4
0,25,1172,3824.3,102,102,228.6,2.9,-22.7
0,25,1174,3830.2,92,92,227.4,3,-21.2
0,25,1176,3837.2,92,92,226.2,3.1,-16.8
0,25,1178,3845.1,92,92,224.8,3.5,-11.7
0,25,1180,3852.9,89,89,223.8,3.8,-10
0,25,1184,3869.4,88,88,222.8,4.1,-7.3
0,25,1185,3873.3,88,88,222.6,4.1,-5.5
0,25,1189,3889.2,89,89,221.6,4,-3.9
0,25,1190,3893.2,89,89,221.6,4,-4
0,25,1196,3915.6,89,89,221,3.8,-3.4
0,25,1197,3918.4,89,89,220.8,3.6,-4.2
0,25,1200,3924.3,89,89,220.4,3.1,-7.7
0,25,1201,3926.4,89,89,220.2,2.2,0
0,25,1202,3928.6,89,89,220,2,5.1
0,25,1207,3940.4,87,87,220.8,2.3,9.8
0,25,1209,3944.1,87,87,221.4,2.2,13.1
0,26,1213,3952.9,86,86,222.8,2.1,15.6
0,26,1216,3959.1,87,87,224,2.1,14.3
0,26,1220,3967.4,87,87,225,2.1,13.1
0,26,1223,3976.2,86,86,226,2.4,11.8
0,26,1224,3978.9,86,86,226.2,2.5,12.2
0,26,1226,3982.9,85,85,226.8,2.6,14.5
0,26,1227,3983.8,86,86,227,2.3,8.5
0,26,1229,3984.2,87,87,227.2,1.1,-13.2
0,26,1231,3984.5,0,0,227.2,0.3,-21.2
0,26,1232,3984.6,0,0,227.2,0.2,-21.2
0,26,1235,3988,0,0,227,0.6,-21.2
0,26,1240,3988,48,48,225,0.4,-21.2
0,26,1242,3989.3,48,48,224,0.2,-21.2
0,26,1244,3990.9,48,48,222.4,0.3,-21.2
0,26,1245,3991.7,48,48,221.8,0.7,-21.2
0,26,1246,3992.7,48,48,221,0.8,-21.2
0,26,1248,3994.6,53,53,219.6,0.9,-21.2
0,26,1250,3996.8,49,49,218.6,1,-49.6
0,26,1251,3998.1,49,49,218,1.1,-47.1
0,26,1252,3999.5,49,49,217.4,1.1,-36.9
0,26,1253,4001,49,49,216.8,1.3,-34.8
0,26,1255,4004.6,56,56,215.4,1.6,-33.7
0,26,1256,4007.1,56,56,214.8,1.8,-27.6
0,26,1257,4009.6,56,56,214,2,-26.8
0,26,1259,4015.5,50,50,212.8,2.4,-29.6
0,26,1261,4020.3,50,50,211.2,2.6,-30.3
0,26,1263,4024,98,98,209.8,2.4,-37.7
0,26,1265,4028.1,98,98,208.4,2.1,-43
0,26,1267,4031.4,98,98,206.8,1.8,-40
0,26,1269,4035.2,98,98,204.8,1.9,-39.5
0,26,1271,4040.5,98,98,203.2,2.1,-37
0,26,1272,4042.8,98,98,202.6,2.3,-33.1
0,26,1273,4044.9,98,98,201.8,2.3,-31.8
0,26,1275,4049.1,114,114,200.2,2.3,-26.5
0,26,1277,4053.7,111,111,199,2.2,-25.4
0,26,1280,4061.7,111,111,197.6,2.5,-23.8
0,26,1282,4067.7,111,111,196,2.8,-18.2
0,26,1284,4073.5,111,111,194.4,2.8,-15
0,26,1287,4083.3,111,111,193.6,3.1,-9.2
0,26,1289,4089.7,89,89,193.4,3.2,-5.7
0,26,1293,4104.8,87,87,192.6,3.6,-4
0,26,1294,4108.4,87,87,192.4,3.7,-0.7
0,26,1300,4128,90,90,191.8,3.3,2.5
0,26,1307,4148.4,90,90,193,3.1,4.7
0,26,1309,4153.7,89,89,193.8,2.9,9.4
0,26,1313,4164.3,88,88,195,2.7,12.9
0,26,1315,4170.4,88,88,195.8,2.8,10.2
0,26,1316,4173.2,87,87,196.2,2.8,9.6
0,26,1321,4185.1,89,89,197,2.5,8.3
0,26,1322,4187.3,89,89,197.2,2.4,7.3
0,26,1323,4189.6,88,88,197.4,2.3,6.9
0,26,1324,4192.3,88,88,197.6,2.4,5.6
0,26,1326,4199.5,88,88,198,2.9,5.4
0,26,1330,4212.4,89,89,198.6,3.3,3
0,26,1331,4215.4,89,89,198.8,3.2,0
0,26,1335,4225.5,89,89,198.6,2.6,-5.3
0,26,1336,4228.6,89,89,198,2.6,-9.8
0,26,1337,4231.4,89,89,197.6,2.7,-13.3
0,26,1341,4241.8,89,89,196.2,2.6,-7.6
0,26,1342,4245,89,89,196,2.7,-6.1
0,26,1347,4257.4,89,89,195.8,2.6,-1
0,26,1348,4257.7,89,89,196,2.1,-3.3
0,26,1351,4261.7,84,84,196,1.9,-19.8
0,26,1353,4263,84,84,195.4,1.1,-24
0,26,1354,4263.7,74,74,195,1,-31.1
0,26,1357,4266.5,74,74,194,0.8,-31.1
0,26,1358,4267.4,74,74,193.4,0.9,-31.1
0,26,1359,4268,0,0,192.8,0.9,-31.1
0,26,1361,4269.6,0,0,191.8,0.8,-31.1
0,26,1364,4272.4,41,41,190.4,0.9,-49.1
0,26,1366,4274.9,41,41,189,1.1,-33.6
0,26,1367,4276.7,41,41,188.4,1.2,-29.1
0,26,1368,4278.4,41,41,188,1.3,-21.8
0,26,1370,4282.7,41,41,187.4,1.7,-21.2
0,26,1371,4285,41,41,186.8,2,-20.2
0,26,1373,4288,41,41,186,1.9,-21.8
0,26,1374,4289.3,41,41,185.8,1.8,-18.2
0,26,1376,4291.6,41,41,185.4,1.3,-14.7
0,26,1377,4292.8,41,41,185.2,1.3,-13.5
0,26,1380,4297.1,41,41,184.6,1.3,-13
0,26,1381,4298.9,40,40,184.4,1.5,-14.9
0,27,1385,4308.5,40,40,183.2,2.3,-14.4
0,27,1387,4313,40,40,182.2,2.4,-16.7
0,27,1388,4315.2,40,40,182,2.3,-17.6
0,27,1390,4319.2,0,0,181,2.1,-14.1
0,27,1392,4324.4,0,0,180.4,2.3,-12.2
0,27,1394,4330,0,0,179.8,2.5,-4.9
0,27,1397,4338.2,85,85,179.2,2.8,-3.9
0,27,1402,4356,87,87,179.2,3.3,-3.2
0,27,1407,4370.9,90,90,178.6,3.3,-3.6
0,27,1408,4373.4,91,91,178.4,2.9,-7.7
0,27,1413,4388,91,91,177.4,2.9,-10.3
0,27,1415,4395.2,92,92,176.2,3.1,-10.1
0,27,1418,4405.7,91,91,175,3.5,-11.2
0,27,1421,4416.8,88,88,174,3.6,-9.3
0,27,1424,4429,90,90,172.8,3.9,-8.3
0,27,1427,4440.4,91,91,172,3.9,-7.2
0,27,1428,4444.1,92,92,171.8,3.9,-6.8
0,27,1434,4466.6,88,88,170.4,3.7,-7.5
0,27,1435,4470.4,88,88,170,3.8,-8.1
0,27,1437,4477.7,88,88,169.2,3.7,-10.2
0,27,1440,4488.4,88,88,168.2,3.6,-10.6
0,27,1441,4492.1,88,88,167.8,3.6,-9.2
0,27,1443,4498.7,89,89,167,3.5,-9.6
